rxcui,ndc,ndc_source
197511,59651086699,current
197511,59651097601,current
197511,59651097620,current
197511,59651097630,current
197511,59651097699,current
197511,60687052811,current
197511,60760069010,current
197511,61442022201,current
197511,61442022210,current
197511,61919037102,current
197511,61919037106,current
197511,61919037114,current
197511,61919037120,current
197511,62135030801,current
197511,62135030820,current
197511,62135030828,current
197511,63187014206,current
197511,63187014210,current
197511,63187014214,current
197511,63187014220,current
197511,63187014228,current
197511,63187014230,current
197511,63187014260,current
197511,63187014290,current
197511,63629132601,current
197511,63629132603,current
197511,63629132604,current
197511,63629132605,current
197511,63629132606,current
197511,63629132607,current
197511,63629132608,current
197511,63739070010,current
197511,65862007601,current
197511,65862007620,current
197511,65862007630,current
197511,65862007699,current
197511,66336043314,current
197511,67046146003,current
197511,67296216901,current
197511,67296216906,current
197511,67296216907,current
197511,68071005506,current
197511,68071005510,current
197511,68071005514,current
197511,68071005520,current
197511,68071005521,current
197511,68071005528,current
197511,68071005530,current
197511,68071238301,current
197511,68071238302,current
197511,68071238303,current
197511,68071238304,current
197511,68071238308,current
197511,68071238309,current
197511,68071369306,current
197511,68071369901,current
197511,68071369902,current
197511,68071369903,current
197511,68071369906,current
197511,68071387602,current
197511,68071390101,current
197511,68071426002,current
197511,68071426003,current
197511,68071426004,current
197511,68071426005,current
197511,68071426006,current
197511,68071426007,current
197511,68071426008,current
197511,68071426009,current
197511,68788820001,current
197511,68788820002,current
197511,68788820003,current
197511,68788851301,current
197511,68788887500,current
197511,68788887501,current
197511,68788887502,current
197511,68788887503,current
197511,68788887504,current
197511,68788887506,current
197511,68788887508,current
197511,69117000801,current
197511,69117000802,current
197511,69238243201,current
197511,69367038501,current
197511,70518283700,current
197511,70518283701,current
197511,70518283702,current
197511,70518283703,current
197511,70518283704,current
197511,70518413300,current
197511,70518413301,current
197511,70518413302,current
197511,70518413303,current
197511,70518413304,current
197511,70934006806,current
197511,71205063606,current
197511,71205063610,current
197511,71205063614,current
197511,71205063620,current
197511,71205063630,current
197511,71205063660,current
197511,71205063690,current
197511,71205074905,current
197511,71205074906,current
197511,71205074910,current
197511,71205074914,current
197511,71205074920,current
197511,71205074928,current
197511,71205074930,current
197511,71205074960,current
197511,71205074990,current
197511,71335040800,current
197511,71335040801,current
197511,71335040802,current
197511,71335040803,current
197511,71335040804,current
197511,71335040805,current
197511,71335040806,current
197511,71335040807,current
197511,71335040808,current
197511,71335040809,current
197511,71335083601,current
197511,71335083602,current
197511,71335083603,current
197511,71335083604,current
197511,71335115200,current
197511,71335115201,current
197511,71335115202,current
197511,71335115203,current
197511,71335115204,current
197511,71335115205,current
197511,71335115206,current
197511,71335115207,current
197511,71335115208,current
197511,71335115209,current
197511,71335186700,current
197511,71335186701,current
197511,71335186702,current
197511,71335186703,current
197511,71335186704,current
197511,71335186705,current
197511,71335186706,current
197511,71335186707,current
197511,71335186708,current
197511,71335186709,current
197511,71335209700,current
197511,71335209701,current
197511,71335209702,current
197511,71335209703,current
197511,71335209704,current
197511,71335209705,current
197511,71335209706,current
197511,71335209707,current
197511,71335209708,current
197511,71335209709,current
197511,71335250200,current
197511,71335250201,current
197511,71335250202,current
197511,71335250203,current
197511,71335250204,current
197511,71335250205,current
197511,71335250206,current
197511,71335250207,current
197511,71335250208,current
197511,71335250209,current
197511,72162174001,current
197511,72189030406,current
197511,72189032306,current
197511,72189061606,current
197511,72789012401,current
197511,72789019306,current
197511,72789019310,current
197511,72789019312,current
197511,72789019314,current
197511,72789019320,current
197511,72789030206,current
197511,72789030210,current
197511,72789030212,current
197511,72789030214,current
197511,72789030220,current
197511,72789051906,current
197511,72789051910,current
197511,72789051912,current
197511,72789051914,current
197511,72789051920,current
197511,76420021406,current
197511,76420021410,current
197511,76420021414,current
197511,76420021420,current
197511,76420021430,current
197511,76420092801,current
197511,76420092814,current
197511,76420092820,current
197511,76420092830,current
197511,76420092860,current
197511,76420092890,current
197511,82804025606,current
197511,82804025614,current
197511,82804025620,current
197511,82868007014,current
197511,82868007020,current
197511,82868010214,current
197511,85293000201,current
197511,85534006900,current
197511,85534006901,current
197511,85534006902,current
197511,85534006903,current
197511,85534006904,current
197511,85534006905,current
197511,85534006906,current
197511,85766009901,current
197511,85766009910,current
197511,85766009920,current
197511,85766009930,current
197511,85766009960,current
197511,85766009990,current
197517,00054003721,current
197517,00378850091,current
197517,00527193206,current
197517,00781196260,current
197517,00904687204,current
197517,10544052220,current
197517,13411018501,current
197517,13411018503,current
197517,13411018504,current
197517,13411018506,current
197517,13411018515,current
197517,33358008620,current
197517,43063053014,current
197517,43063053020,current
197517,43063075214,current
197517,43063075220,current
197517,43063075228,current
197517,43063082320,current
197517,43063082328,current
197517,46708034530,current
197517,46708034560,current
197517,46708034591,current
197517,49999090420,current
197517,49999090430,current
197517,50090183000,current
197517,50090183001,current
197517,50090183002,current
197517,50090183003,current
197517,50090251500,current
197517,50090251501,current
197517,50090251502,current
197517,50090319300,current
197517,50090319301,current
197517,50090319302,current
197517,50090528200,current
197517,50090528201,current
197517,50090528202,current
197517,50090528203,current
197517,50268017911,current
197517,50268017913,current
197517,51079067301,current
197517,51079067306,current
197517,51655066820,current
197517,51655066852,current
197517,52959083610,current
197517,52959083614,current
197517,52959083620,current
197517,52959083660,current
197517,55700053514,current
197517,55700053520,current
197517,55700053530,current
197517,57237004560,current
197517,58864083720,current
197517,60687043511,current
